Campaign_ID,Influencer_Name,Platform,Campaign_Type,Start_Date,End_Date,Budget_USD,Reach,Impressions,Engagement_Rate,Click_Through_Rate,Conversions,ROI,Region
CM2602,Influencer_Zane,instagram,Product Launch,2024-04-02,2024-04-13,1735.0,550435,645583,4.99,2.06,593,-2.58,Europe
CM4460,Influencer_Riya,TikTok,Brand Awareness,2024-11-03,2024-11-14,2616.0,930374,947922,6.66,6.61,138,29.88,North America
CM4271,Influencer_Zane,Facebook,Giveaway,2024-03-21,2024-03-17,1991.0,76927,274498,8.35,11.17,254,17.79,North America
CM495,Influencer_Noah,instagram,Brand Awareness,2024-07-17,2024-07-31,2467.0,24652,110266,6.3,4.81,177,44.51,Europe
CM5084,Influencer_Liam,TikTok,Brand Awareness,2024-08-19,2024-08-24,8652.0,396386,410973,9.93,3.58,103,54.5,India
CM4592,Influencer_Olivia,Facebook,Affiliate,2024-04-06,2024-03-27,7705.0,402295,567560,1.91,9.52,799,54.62,Middle East
CM1465,Influencer_Riya,INSTAGRAM,Affiliate,2024-10-21,2024-10-26,925.0,594374,685591,1.09,7.91,213,23.14,India
CM4797,Influencer_Noah,X,Giveaway,2024-11-15,2024-11-22,8805.0,407980,566347,,14.74,251,-9.76,Middle East
CM695,Influencer_Aarav,X,Product Launch,2024-01-29,2024-02-15,8143.0,405255,535726,7.25,10.56,185,31.2,SEA
CM4052,Influencer_Noah,Facebook,Product Launch,2024-03-17,2024-04-04,4075.0,206908,382761,6.87,4.87,368,-3.78,Middle East
CM3014,Influencer_Liam,Instagram,Affiliate,2024-04-24,2024-05-09,890.0,563746,654022,2.19,4.19,886,13.2,North America
CM2426,Influencer_Zane,instagram,Brand Awareness,2024-09-02,2024-09-19,,853301,896143,2.47,5.32,565,28.18,SEA
CM3866,Influencer_Aarav,TikTok,Brand Awareness,2024-08-08,2024-07-30,,900997,1049901,7.74,5.89,725,9.67,Middle East
CM3540,Influencer_Ava,Instagram,Affiliate,2024-07-01,2024-07-12,8868.0,915150,1060378,6.21,5.0,268,,North America
CM3951,Influencer_Mia,instagram,Brand Awareness,2024-05-27,2024-05-27,,210074,270195,8.98,11.41,31,36.04,India
CM4232,Influencer_Noah,TikTok,Brand Awareness,2024-10-08,2024-10-27,2425.0,356694,482848,4.27,12.73,996,18.76,India
CM4830,Influencer_Ethan,INSTAGRAM,Product Launch,2024-09-02,2024-09-20,9463.0,501040,607336,,0.95,171,40.61,Middle East
CM2243,Influencer_Riya,TikTok,Giveaway,2024-06-14,2024-06-28,2487.0,846242,950487,3.34,7.18,438,19.03,India
CM1671,Influencer_Riya,YouTube,Giveaway,2024-06-26,2024-06-17,1458.0,240173,390810,8.08,3.09,45,1.79,Europe
CM4179,Influencer_Olivia,Facebook,Brand Awareness,2024-07-01,2024-06-24,6921.0,90037,257427,2.92,11.46,755,45.63,SEA
CM1222,Influencer_Riya,instagram,Affiliate,2024-06-13,2024-06-27,2978.0,901492,1016682,1.93,9.48,519,19.4,Middle East
CM2886,Influencer_Ethan,Facebook,Product Launch,2024-06-12,2024-07-01,8603.0,319687,327396,2.95,9.15,363,28.89,Europe
CM3067,Influencer_Riya,YouTube,Product Launch,2024-01-11,2024-01-03,,627414,815991,8.71,5.52,519,-5.27,Europe
CM2604,Influencer_Sophia,YouTube,Brand Awareness,2024-11-19,2024-12-01,4260.0,893642,1053729,1.51,4.53,182,11.97,Europe
CM3565,Influencer_Aarav,instagram,Giveaway,2024-08-10,2024-08-26,7115.0,771878,780878,2.68,12.79,766,0.62,Middle East
CM775,Influencer_Noah,INSTAGRAM,Product Launch,2024-10-26,2024-11-12,9064.0,515824,680815,2.85,5.94,544,59.95,India
CM2908,Influencer_Aarav,X,Brand Awareness,2024-10-14,2024-10-14,6339.0,860138,1051724,3.98,11.94,699,8.26,SEA
CM3448,Influencer_Liam,Instagram,Product Launch,2024-03-13,2024-03-23,,228827,281036,5.59,5.6,526,20.42,Middle East
CM828,Influencer_Noah,YouTube,Brand Awareness,2024-09-11,2024-09-15,2521.0,843757,940432,5.55,4.6,535,0.05,Middle East
CM512,Influencer_Mia,instagram,Affiliate,2024-10-11,2024-10-29,3165.0,338593,469116,9.31,14.0,824,18.96,SEA
CM3246,Influencer_Ethan,INSTAGRAM,Giveaway,2024-05-16,2024-05-24,1878.0,4857,108514,0.53,1.51,972,29.51,Middle East
CM1616,Influencer_Olivia,Instagram,Giveaway,2024-07-26,2024-08-14,7913.0,133321,257618,0.54,2.28,732,-5.29,India
CM925,Influencer_Aarav,X,Brand Awareness,2024-08-17,2024-08-29,3174.0,831925,893428,7.3,9.47,565,1.83,North America
CM3367,Influencer_Liam,instagram,Brand Awareness,2024-12-10,2024-12-11,5090.0,543118,594646,3.39,3.4,113,10.66,SEA
CM4074,Influencer_Ethan,X,Brand Awareness,2024-06-04,2024-06-09,2078.0,918831,1061177,2.69,14.78,829,-7.22,SEA
CM716,Influencer_Olivia,X,Affiliate,2024-04-23,2024-04-17,7898.0,789944,983182,6.7,4.82,444,3.85,Middle East
CM214,Influencer_Sophia,X,Product Launch,2024-04-17,2024-04-13,1210.0,107745,275568,1.42,9.92,417,9.34,North America
CM517,Influencer_Riya,Instagram,Giveaway,2024-02-06,2024-02-11,4792.0,895208,923982,8.22,12.5,922,10.23,Middle East
CM3169,Influencer_Ava,instagram,Giveaway,2024-10-04,2024-10-19,8780.0,442850,465169,0.57,1.31,980,,SEA
CM1725,Influencer_Liam,Facebook,Affiliate,2024-06-29,2024-07-07,4020.0,703101,852711,6.77,1.74,988,15.35,North America
CM4740,Influencer_Ethan,INSTAGRAM,Product Launch,2024-07-15,2024-07-24,1061.0,602252,702455,9.08,1.44,139,-4.45,India
CM4285,Influencer_Sophia,X,Brand Awareness,2024-08-31,2024-09-11,9747.0,462419,539388,,13.03,117,54.62,North America
CM2996,Influencer_Riya,Instagram,Affiliate,2024-12-06,2024-12-03,8086.0,229907,252789,5.2,11.43,427,12.12,North America
CM4915,Influencer_Sophia,instagram,Giveaway,2024-04-10,2024-04-28,5847.0,461133,655939,9.73,1.87,675,25.56,North America
CM2182,Influencer_Aarav,X,Affiliate,2024-03-20,2024-03-21,8801.0,553275,642994,2.72,5.73,183,19.71,Europe
CM853,Influencer_Liam,Instagram,Brand Awareness,2024-10-15,2024-10-23,9972.0,490774,632752,6.1,11.87,991,,North America
CM2646,Influencer_Riya,INSTAGRAM,Brand Awareness,2024-02-23,2024-03-05,2830.0,323195,397480,3.91,0.88,95,43.73,SEA
CM4069,Influencer_Aarav,INSTAGRAM,Product Launch,2024-11-27,2024-12-14,7760.0,897200,1013292,,8.72,621,,Europe
CM3473,Influencer_Mia,instagram,Brand Awareness,2024-08-15,2024-08-08,4172.0,978074,1118429,4.01,4.96,851,34.14,Middle East
CM4207,Influencer_Ava,Facebook,Giveaway,2024-09-23,2024-09-16,5300.0,522228,607952,8.92,9.13,879,36.86,North America
CM2544,Influencer_Ethan,YouTube,Affiliate,2024-12-29,2024-12-19,3435.0,885555,940217,7.27,2.47,293,26.5,Middle East
CM4480,Influencer_Riya,INSTAGRAM,Brand Awareness,2024-08-09,2024-08-26,853.0,98932,140585,0.77,2.2,816,0.17,North America
CM1166,Influencer_Mia,Instagram,Affiliate,2024-03-06,2024-03-04,2946.0,891497,971170,5.67,0.22,405,-0.63,SEA
CM4013,Influencer_Aarav,TikTok,Affiliate,2024-09-19,2024-09-21,,929415,1103247,5.0,9.97,768,28.03,Middle East
CM3598,Influencer_Liam,Instagram,Affiliate,2024-10-14,2024-10-19,3031.0,685440,786987,5.2,13.67,104,7.88,India
CM2838,Influencer_Zane,Instagram,Affiliate,2024-10-06,2024-10-06,5405.0,526407,676873,2.95,5.87,47,-2.6,Europe
CM4100,Influencer_Mia,Instagram,Giveaway,2024-10-07,2024-10-25,5073.0,658009,659542,8.12,11.55,526,59.2,SEA
CM1668,Influencer_Ethan,instagram,Brand Awareness,2024-11-29,2024-11-30,1505.0,920339,1065942,5.36,4.44,511,16.32,North America
CM2527,Influencer_Sophia,TikTok,Affiliate,2024-02-20,2024-03-03,,519936,654408,9.9,1.46,273,50.86,Middle East
CM3846,Influencer_Olivia,Instagram,Product Launch,2024-06-06,2024-06-09,4697.0,248610,262986,0.55,1.32,457,,Middle East
CM4881,Influencer_Riya,INSTAGRAM,Affiliate,2024-01-10,2024-01-22,7099.0,335066,371121,2.82,10.93,814,21.01,Middle East
CM1787,Influencer_Ava,Facebook,Brand Awareness,2024-01-16,2024-02-01,5045.0,532834,688671,2.76,3.57,348,-6.91,SEA
CM951,Influencer_Ethan,X,Giveaway,2024-06-21,2024-06-29,5587.0,190001,273332,5.26,0.49,863,-9.51,Middle East
CM3646,Influencer_Mia,TikTok,Affiliate,2024-12-29,2024-12-28,3996.0,112302,257597,2.69,2.44,119,3.01,Europe
CM995,Influencer_Noah,instagram,Brand Awareness,2024-07-16,2024-07-09,7159.0,956294,1112538,8.28,12.66,107,41.73,Middle East
CM4692,Influencer_Sophia,X,Brand Awareness,2024-07-03,2024-07-17,8263.0,803922,972923,5.84,0.28,308,50.88,Europe
CM435,Influencer_Aarav,Facebook,Brand Awareness,2024-04-08,2024-04-13,5947.0,722561,777427,2.03,3.4,712,24.56,SEA
CM2939,Influencer_Mia,instagram,Brand Awareness,2024-02-18,2024-02-28,1448.0,630323,801333,8.27,6.31,273,53.38,North America
CM3187,Influencer_Ethan,YouTube,Product Launch,2024-02-15,2024-02-28,1477.0,947058,1046840,2.04,7.05,548,10.67,SEA
CM4711,Influencer_Riya,TikTok,Product Launch,2024-05-22,2024-05-16,9036.0,529104,660421,3.27,3.75,548,37.13,Europe
CM1448,Influencer_Ava,instagram,Brand Awareness,2024-05-16,2024-05-07,5564.0,261408,276889,7.57,3.75,557,-9.61,Middle East
CM1115,Influencer_Mia,instagram,Brand Awareness,2024-02-26,2024-03-07,9536.0,58564,139013,2.92,0.61,655,4.58,Europe
CM2916,Influencer_Liam,Facebook,Product Launch,2024-03-05,2024-03-08,8376.0,951159,1014494,8.48,12.81,81,,SEA
CM1731,Influencer_Riya,TikTok,Product Launch,2024-07-18,2024-07-11,4087.0,409107,587610,,2.96,116,4.14,SEA
CM2589,Influencer_Sophia,YouTube,Giveaway,2024-05-31,2024-05-24,7346.0,71185,147647,7.22,6.19,212,8.79,North America
CM3830,Influencer_Olivia,instagram,Brand Awareness,2024-04-18,2024-04-29,2609.0,114307,292349,5.03,3.13,753,34.61,India
CM3351,Influencer_Sophia,Instagram,Product Launch,2024-07-01,2024-07-08,2134.0,388808,585977,3.38,12.18,168,44.32,India
CM4875,Influencer_Aarav,TikTok,Brand Awareness,2024-07-12,2024-07-28,5597.0,888442,1085528,9.26,3.85,188,12.26,Europe
CM2170,Influencer_Ethan,Instagram,Affiliate,2024-04-19,2024-05-01,1738.0,895803,937325,6.29,4.33,607,0.65,SEA
CM4552,Influencer_Zane,Instagram,Brand Awareness,2024-01-11,2024-01-21,2246.0,200953,255937,2.14,7.21,697,10.49,Middle East
CM3389,Influencer_Mia,YouTube,Brand Awareness,2024-08-01,2024-08-17,2209.0,845785,889202,2.54,11.7,761,12.04,India
CM1735,Influencer_Olivia,YouTube,Affiliate,2024-10-21,2024-10-22,6671.0,852556,872096,8.3,10.48,104,24.98,SEA
CM4746,Influencer_Mia,TikTok,Product Launch,2024-09-11,2024-09-07,2738.0,512133,650654,9.35,4.35,973,42.3,Europe
CM2579,Influencer_Mia,TikTok,Product Launch,2024-01-14,2024-01-09,5438.0,172792,370705,6.58,13.48,221,56.7,SEA
CM2365,Influencer_Aarav,instagram,Affiliate,2024-02-17,2024-02-17,1332.0,670773,726243,0.89,14.7,347,5.79,North America
CM3059,Influencer_Ethan,YouTube,Product Launch,2024-03-27,2024-03-19,3293.0,765413,773126,9.8,10.6,155,54.33,Europe
CM4978,Influencer_Aarav,instagram,Affiliate,2024-07-18,2024-08-02,8220.0,444366,514419,7.5,10.89,860,18.72,Europe
CM3159,Influencer_Olivia,Facebook,Affiliate,2024-10-20,2024-10-23,838.0,849978,870427,3.77,6.95,220,50.23,SEA
CM2241,Influencer_Ethan,TikTok,Giveaway,2024-04-23,2024-04-30,4272.0,167746,262991,8.37,12.45,126,59.92,Middle East
CM3218,Influencer_Liam,YouTube,Giveaway,2024-04-30,2024-04-26,7391.0,927216,1064667,3.86,13.17,873,45.66,Middle East
CM4971,Influencer_Olivia,Facebook,Product Launch,2024-04-30,2024-05-19,6627.0,471370,592426,2.87,2.22,184,-6.31,North America
CM4145,Influencer_Aarav,YouTube,Affiliate,2024-03-10,2024-03-01,9936.0,47257,136081,8.09,1.82,709,39.31,SEA
CM3456,Influencer_Liam,INSTAGRAM,Brand Awareness,2024-07-25,2024-07-18,531.0,819148,953290,5.37,8.77,659,25.39,Europe
CM2844,Influencer_Zane,Instagram,Affiliate,2024-02-15,2024-02-13,8421.0,968182,1030520,4.68,13.88,354,14.91,Middle East
CM3606,Influencer_Ava,X,Product Launch,2024-11-16,2024-11-21,,241655,244361,6.91,2.78,923,50.25,SEA
CM1779,Influencer_Mia,YouTube,Giveaway,2024-11-08,2024-11-12,4230.0,969063,1004547,5.7,5.47,235,52.22,Europe
CM4349,Influencer_Riya,TikTok,Affiliate,2024-09-09,2024-09-17,,608314,609662,6.04,6.04,71,-0.38,North America
CM3247,Influencer_Riya,YouTube,Giveaway,2024-04-15,2024-05-01,1249.0,191091,284529,3.17,4.09,840,21.68,SEA
CM2394,Influencer_Aarav,instagram,Affiliate,2024-07-23,2024-08-10,8108.0,791879,810287,4.57,3.91,728,23.32,India
CM680,Influencer_Sophia,X,Giveaway,2024-06-24,2024-06-14,7204.0,66638,154655,8.94,12.21,762,34.7,Europe
CM1570,Influencer_Ava,Facebook,Product Launch,2024-07-19,2024-07-25,2446.0,384329,393584,7.54,14.25,502,16.84,SEA
CM4170,Influencer_Zane,Facebook,Brand Awareness,2024-11-06,2024-11-12,1310.0,774500,935495,2.57,5.65,17,1.87,SEA
CM3443,Influencer_Liam,instagram,Product Launch,2024-08-03,2024-08-05,8806.0,324498,487440,1.98,9.61,358,51.73,Middle East
CM4683,Influencer_Mia,YouTube,Product Launch,2024-01-08,2024-01-14,1774.0,670842,757968,9.0,11.17,810,45.15,Middle East
CM3772,Influencer_Mia,TikTok,Affiliate,2024-11-13,2024-11-21,1635.0,620140,704585,1.03,7.16,546,-2.67,Middle East
CM659,Influencer_Noah,instagram,Product Launch,2024-03-06,2024-02-27,3817.0,554119,586170,6.08,1.96,642,7.83,SEA
CM2949,Influencer_Aarav,YouTube,Affiliate,2024-05-10,2024-05-16,4387.0,4514,54245,7.82,9.05,659,28.84,Europe
CM612,Influencer_Mia,X,Brand Awareness,2024-09-15,2024-10-02,3619.0,99856,172512,8.86,2.58,73,36.85,North America
CM4829,Influencer_Ava,TikTok,Product Launch,2024-10-01,2024-09-24,,534090,694225,1.43,7.5,504,41.74,SEA
CM1181,Influencer_Riya,Facebook,Brand Awareness,2024-06-30,2024-06-26,3000.0,501841,701311,1.74,13.8,286,35.51,Middle East
CM1764,Influencer_Ava,instagram,Affiliate,2024-05-20,2024-05-22,7032.0,159002,341000,2.75,7.72,654,44.49,Middle East
CM1112,Influencer_Ethan,X,Product Launch,2024-06-01,2024-05-22,8917.0,292144,474853,1.02,8.87,370,44.25,North America
CM2031,Influencer_Noah,YouTube,Giveaway,2024-07-22,2024-07-25,7648.0,457237,474787,5.68,1.78,695,47.33,SEA
CM1250,Influencer_Ethan,X,Brand Awareness,2024-06-29,2024-07-15,,68484,245519,3.26,10.19,265,56.48,North America
CM2938,Influencer_Aarav,TikTok,Brand Awareness,2024-05-10,2024-05-11,9329.0,437152,561668,3.96,4.98,910,40.67,North America
CM216,Influencer_Liam,Instagram,Product Launch,2024-01-17,2024-02-01,5867.0,596144,644601,9.99,3.92,810,18.03,SEA
CM840,Influencer_Olivia,INSTAGRAM,Giveaway,2024-07-25,2024-07-17,5807.0,684641,816663,2.61,14.7,770,58.84,North America
CM5053,Influencer_Ava,X,Brand Awareness,2024-12-30,2025-01-06,5174.0,134915,284070,2.11,6.84,783,24.2,Europe
CM3775,Influencer_Mia,TikTok,Affiliate,2024-06-11,2024-06-17,7048.0,607151,637256,8.75,11.88,80,,North America
CM930,Influencer_Sophia,X,Brand Awareness,2024-07-10,2024-07-29,3690.0,370915,381679,,14.33,240,-6.42,India
CM219,Influencer_Liam,Facebook,Product Launch,2024-11-13,2024-11-29,7569.0,302355,409689,8.06,7.77,162,-0.1,SEA
CM4852,Influencer_Mia,X,Giveaway,2024-04-07,2024-04-15,2880.0,972308,1061664,7.43,4.57,183,,SEA
CM5026,Influencer_Ava,Facebook,Giveaway,2024-09-13,2024-09-03,,78774,144521,0.74,6.16,729,11.99,Europe
CM4985,Influencer_Sophia,instagram,Giveaway,2024-03-18,2024-03-24,3019.0,417962,610117,8.29,13.02,40,23.95,India
CM735,Influencer_Ava,YouTube,Product Launch,2024-04-11,2024-04-10,4357.0,838685,1033148,2.0,0.82,954,14.8,North America
CM4565,Influencer_Aarav,Facebook,Product Launch,2024-09-01,2024-09-13,2553.0,20121,150502,3.26,5.75,579,46.23,SEA
CM4464,Influencer_Mia,Instagram,Affiliate,2024-04-08,2024-03-31,2324.0,651363,721759,9.54,1.7,862,57.18,Middle East
CM4242,Influencer_Ava,Facebook,Giveaway,2024-12-30,2025-01-13,1013.0,467966,532075,5.39,13.73,591,31.69,Europe
CM1091,Influencer_Mia,INSTAGRAM,Giveaway,2024-11-20,2024-12-06,6156.0,224293,423859,8.83,4.97,103,-2.48,India
CM976,Influencer_Sophia,Facebook,Affiliate,2024-01-31,2024-01-26,7601.0,263084,389546,5.0,8.08,497,49.82,India
CM104,Influencer_Noah,TikTok,Product Launch,2024-11-24,2024-11-25,3161.0,465829,611997,9.06,4.79,52,37.44,North America
CM3151,Influencer_Sophia,Facebook,Affiliate,2024-08-16,2024-08-09,4865.0,547499,616456,2.17,8.92,974,-9.84,Middle East
CM3224,Influencer_Mia,instagram,Product Launch,2024-02-08,2024-02-12,1708.0,872494,970143,4.6,8.0,788,59.29,Europe
CM2760,Influencer_Riya,X,Brand Awareness,2024-06-04,2024-06-06,3738.0,793050,917166,8.4,1.08,877,30.83,SEA
CM2591,Influencer_Sophia,Instagram,Affiliate,2024-07-01,2024-06-24,7810.0,708649,814858,1.37,12.06,74,-0.56,SEA
CM3954,Influencer_Sophia,INSTAGRAM,Affiliate,2024-11-03,2024-11-14,1658.0,177031,322351,4.74,11.11,648,-2.12,Middle East
CM4877,Influencer_Noah,X,Product Launch,2024-10-01,2024-10-05,2688.0,646111,818614,7.47,14.46,243,46.0,Europe
CM1815,Influencer_Zane,TikTok,Affiliate,2024-03-01,2024-02-23,2655.0,872103,923137,9.61,2.42,789,48.62,India
CM1248,Influencer_Ava,Facebook,Product Launch,2024-12-29,2025-01-08,561.0,392941,476036,7.28,9.69,731,31.58,North America
CM3361,Influencer_Mia,INSTAGRAM,Giveaway,2024-12-01,2024-12-08,7976.0,565153,655939,8.91,8.58,251,30.97,Europe
CM674,Influencer_Liam,Instagram,Affiliate,2024-08-30,2024-09-17,1736.0,673538,832994,3.33,4.88,66,,North America
CM3869,Influencer_Ava,X,Brand Awareness,2024-11-19,2024-11-19,7308.0,386453,457704,5.49,4.94,759,55.2,SEA
CM3836,Influencer_Ava,YouTube,Giveaway,2024-01-29,2024-01-29,7800.0,136915,326509,3.39,0.91,209,22.17,India
CM4246,Influencer_Aarav,TikTok,Product Launch,2024-01-25,2024-02-04,1402.0,847811,921532,9.74,4.19,921,42.27,India
CM953,Influencer_Ethan,YouTube,Giveaway,2024-01-24,2024-01-29,2554.0,488182,646761,7.58,1.71,412,-6.06,North America
CM2082,Influencer_Ava,TikTok,Affiliate,2024-06-09,2024-06-24,2345.0,829035,833097,2.62,10.0,489,49.85,Europe
CM2874,Influencer_Aarav,Facebook,Brand Awareness,2024-10-08,2024-10-14,4031.0,803904,937759,7.38,12.61,189,40.81,Europe
CM1266,Influencer_Liam,X,Affiliate,2024-03-09,2024-03-15,1285.0,506365,633418,8.35,7.39,572,0.87,North America
CM1071,Influencer_Noah,INSTAGRAM,Product Launch,2024-08-03,2024-08-07,7641.0,665945,849130,5.86,9.76,354,56.73,India
CM2801,Influencer_Ava,X,Product Launch,2024-11-29,2024-11-24,2922.0,135400,267430,8.28,14.69,115,40.49,India
CM4595,Influencer_Ava,instagram,Giveaway,2024-08-02,2024-08-05,6794.0,514604,679958,6.29,12.79,137,0.41,Europe
CM3947,Influencer_Noah,INSTAGRAM,Affiliate,2024-08-21,2024-08-21,6831.0,580632,717657,5.75,14.15,61,21.52,India
CM2468,Influencer_Riya,X,Affiliate,2024-02-24,2024-02-28,6213.0,857652,944909,9.69,11.46,384,24.57,India
CM4215,Influencer_Aarav,YouTube,Product Launch,2024-12-11,2024-12-05,9817.0,208041,320417,1.9,10.93,852,,Middle East
CM4880,Influencer_Zane,X,Giveaway,2024-09-20,2024-10-05,2347.0,723995,806772,1.47,10.89,258,-5.67,India
CM4231,Influencer_Ava,YouTube,Product Launch,2024-07-30,2024-07-22,6046.0,428900,476817,1.84,1.77,427,51.89,North America
CM3050,Influencer_Noah,INSTAGRAM,Affiliate,2024-06-06,2024-06-09,8880.0,817760,863501,2.14,6.53,79,9.53,Middle East
CM624,Influencer_Riya,YouTube,Affiliate,2024-04-26,2024-05-06,7842.0,586422,630515,,5.01,463,59.59,Middle East
CM2555,Influencer_Zane,Facebook,Brand Awareness,2024-11-15,2024-11-06,2622.0,7088,51759,1.43,13.93,659,40.88,Middle East
CM1941,Influencer_Ethan,TikTok,Affiliate,2024-05-18,2024-05-28,960.0,763017,808819,9.6,4.9,348,54.2,North America
CM637,Influencer_Mia,instagram,Giveaway,2024-08-04,2024-07-27,5661.0,952077,1043256,,3.83,324,53.03,North America
CM2906,Influencer_Riya,instagram,Product Launch,2024-11-20,2024-11-16,6668.0,624420,800131,8.73,14.86,434,36.14,Europe
CM4441,Influencer_Sophia,X,Product Launch,2024-02-10,2024-02-20,9281.0,778939,849117,6.98,9.97,934,-9.76,Middle East
CM3275,Influencer_Sophia,INSTAGRAM,Affiliate,2024-11-21,2024-11-30,6116.0,900516,937671,1.5,11.66,855,0.75,India
CM884,Influencer_Sophia,YouTube,Brand Awareness,2024-06-02,2024-06-01,8012.0,996118,1103564,9.44,8.8,510,41.51,India
CM4157,Influencer_Liam,TikTok,Brand Awareness,2024-04-12,2024-04-27,9873.0,849664,875274,2.31,1.45,228,33.09,SEA
CM1509,Influencer_Mia,TikTok,Affiliate,2024-08-04,2024-08-10,8160.0,837621,911851,2.56,5.03,435,43.87,SEA
CM2637,Influencer_Ava,Facebook,Brand Awareness,2024-07-28,2024-08-11,9251.0,460187,628895,6.63,3.12,27,55.14,Europe
CM254,Influencer_Aarav,Instagram,Product Launch,2024-07-29,2024-07-26,4864.0,622849,801801,1.82,11.78,602,48.86,SEA
CM3109,Influencer_Ava,TikTok,Giveaway,2024-10-26,2024-10-26,2335.0,886691,891879,1.65,2.26,860,36.54,Middle East
CM1786,Influencer_Liam,TikTok,Giveaway,2024-07-12,2024-07-12,6696.0,79027,199299,5.13,5.22,577,21.26,Middle East
CM3001,Influencer_Ethan,YouTube,Brand Awareness,2024-09-03,2024-08-24,1894.0,71656,198333,8.85,1.3,168,-6.75,North America
CM794,Influencer_Aarav,TikTok,Brand Awareness,2024-09-12,2024-09-23,4156.0,200813,262723,8.96,0.48,216,2.58,Middle East
CM4821,Influencer_Sophia,YouTube,Product Launch,2024-05-25,2024-05-28,5636.0,995885,1180811,,13.17,771,19.78,Middle East
CM3963,Influencer_Sophia,instagram,Giveaway,2024-08-30,2024-09-13,9675.0,522384,643926,5.27,6.6,560,-2.83,SEA
CM2833,Influencer_Liam,instagram,Affiliate,2024-01-13,2024-01-09,2801.0,183206,349824,1.41,13.98,419,15.69,SEA
CM1995,Influencer_Noah,X,Product Launch,2024-03-28,2024-04-11,2336.0,205781,319020,1.41,10.55,575,46.87,Middle East
CM669,Influencer_Aarav,Facebook,Giveaway,2024-03-25,2024-03-22,1166.0,298691,358783,5.68,10.3,88,28.43,North America
CM1916,Influencer_Mia,Facebook,Giveaway,2024-11-16,2024-11-29,4113.0,986590,1071849,6.08,4.51,172,25.18,India
CM2165,Influencer_Riya,instagram,Giveaway,2024-11-12,2024-11-21,4826.0,150710,154965,4.18,5.12,233,41.78,North America
CM227,Influencer_Olivia,TikTok,Affiliate,2024-06-27,2024-06-26,9805.0,807951,868420,,2.87,399,19.43,North America
CM3494,Influencer_Riya,X,Brand Awareness,2024-12-30,2025-01-03,2076.0,10495,113556,5.23,10.85,285,41.56,North America
CM3427,Influencer_Sophia,YouTube,Product Launch,2024-06-26,2024-06-26,2377.0,646912,804762,3.16,2.79,371,32.6,SEA
CM981,Influencer_Liam,YouTube,Affiliate,2024-11-29,2024-11-23,8830.0,723822,869897,7.88,14.01,475,-8.89,India
CM3075,Influencer_Liam,Instagram,Brand Awareness,2024-10-01,2024-10-13,6530.0,277207,387216,7.03,7.7,438,4.05,SEA
CM1080,Influencer_Zane,instagram,Affiliate,2024-09-10,2024-09-28,6409.0,505121,690512,8.32,7.74,802,31.14,India
CM2400,Influencer_Sophia,X,Giveaway,2024-05-22,2024-06-06,9609.0,494487,662353,1.03,5.22,872,2.29,Europe
CM290,Influencer_Ethan,X,Giveaway,2024-12-13,2024-12-19,3257.0,590409,610391,9.85,6.51,484,37.18,Europe
CM1239,Influencer_Olivia,INSTAGRAM,Affiliate,2024-05-02,2024-04-28,1712.0,803120,997440,8.75,13.74,506,-5.03,India
CM799,Influencer_Zane,Facebook,Giveaway,2024-03-11,2024-03-09,709.0,73920,264761,0.94,7.99,949,16.15,Europe
CM5027,Influencer_Sophia,TikTok,Brand Awareness,2024-06-13,2024-06-24,9308.0,290930,293833,0.59,9.75,790,45.79,SEA
